fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
Pa_10,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1040078,2014-02-04T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pa_10,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-8e7859dd,945751be-795f-4d19-a05f-3d3cbdf79980,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo (DNP),Dorrigo National park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79980,,,,,,,,,,,0,,Dispersal,,,,152.7266833,-30.37713333,WGS84
Pa_11,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1040079,2014-02-04T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pa_11,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-23b1937d,945751be-795f-4d19-a05f-3d3cbdf79980,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo (DNP),Dorrigo National park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79980,,,,,,,,,,,0,,Dispersal,,,,152.7266833,-30.37713333,WGS84
Pa_3,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1040092,2013-08-04T14:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pa_3,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-92dac9a5,945751be-795f-4d19-a05f-3d3cbdf79981,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Bulburin NP (CQ),Bulburin National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79981,,,,,,,,,,,0,,Dispersal,,,,151.5368167,-24.61216667,WGS84
BS1,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814278,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS1,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-40840e9f,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS2,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814272,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS2,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-7e4d1a95,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS3,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814452,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS3,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-d7f15686,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS4,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814447,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS4,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-5d5069e2,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS4,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814451,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS4,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-d774e0d3,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS5,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814446,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS5,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-caa8fbab,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS6,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814454,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS6,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-1feba863,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS7,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814449,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS7,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-27f0265b,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS8,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814441,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS8,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-afa09393,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS9,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814442,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS9,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-a796b585,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
BS10,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814443,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: BS10,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-cbe97d36,945751be-795f-4d19-a05f-3d3cbdf79986,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Big Scrub,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79986,,,,,,,,,,,0,,Dispersal,,,,153.3346667,-28.64076667,WGS84
HH1,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW823716,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH1,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-78cb6a4f,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH2,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW823711,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH2,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-1b0311e9,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH3,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW823706,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH3,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-39bad4b3,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH4,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW823701,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH4,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-0ae0d51c,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH5,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW823696,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH5,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-f63088e0,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH6,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW823691,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH6,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-0d0f46aa,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH7,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814260,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH7,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-840a314c,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH8,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814259,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH8,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-85fe42ea,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH9,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814265,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH9,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-1bc085d7,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
HH10,Planchonella australis,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW814258,2012-12-31T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: HH10,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-32ee3239,945751be-795f-4d19-a05f-3d3cbdf79987,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Coastal Byron,,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79987,,,,,,,,,,,0,,Dispersal,,,,153.5855167,-28.67111667,WGS84
,Pouteria australis,,,,20000.0,GPS,,,2022-07-06 01:19:55.933692+00:00,species_2022-06-14_Rainforest_HM0010.txt,,,,False,NSW1171112,2009-01-01T00:00:00+00:00,,,,,Project Rainforest - Nightcap 2009 HM0010; Generalised GPS location for Nightcap Range,,Tissue,,,,,,,,,,,,,,,,popnInfo-cfab6090,phenology-cfab6090,cfab6090-dhd9f-22ec-4963-136e7derDatabasing,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Nightcap Range,,,Maurizio Rossetto,,,,cfab6090-dhd9f-22ec-4963-136e7derDatabasing,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.311998,-28.568452,WGS84
p25f2,Planchonella australis,,,,152.79016,GPS,-30.3618,,2022-08-23 03:34:05.272178+00:00,species_RF.txt,,,,False,NSW838792,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo A; CollectionID: p25f2; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-e159eb96,a6c5d386-334a-487f-ad09-cf94a759njsk9,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo1; Never never picnic area,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk9,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.7901667,-30.3618,WGS84
p29a,Planchonella australis,,,,152.79016,GPS,-30.3618,,2022-08-23 03:34:05.272178+00:00,species_RF.txt,,,,False,NSW838799,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo A; CollectionID: p29a; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-994215fe,a6c5d386-334a-487f-ad09-cf94a759njsk9,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo1; Never never picnic area,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk9,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.7901667,-30.3618,WGS84
p29f & p25b2,Planchonella australis,,,,152.79016,GPS,-30.3618,,2022-08-23 03:34:05.272178+00:00,species_RF.txt,,,,False,NSW838807,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo A; CollectionID: p29f & p25b2; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-5f81fe05,a6c5d386-334a-487f-ad09-cf94a759njsk9,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo1; Never never picnic area,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk9,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.7901667,-30.3618,WGS84
p25f4,Planchonella australis,,,,152.79016,GPS,-30.3618,,2022-08-23 03:34:05.272178+00:00,species_RF.txt,,,,False,NSW838996,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo A; CollectionID: p25f4; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-45f7b52f,a6c5d386-334a-487f-ad09-cf94a759njsk9,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo1; Never never picnic area,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk9,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.7901667,-30.3618,WGS84
p24a12,Planchonella australis,,,,,GPS,,,2022-08-23 03:47:19.719227+00:00,species_RF.txt,,,,False,NSW839204,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo B; CollectionID: p24a12; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-3030e685,a6c5d386-334a-487f-ad09-cf94a759njsk10,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo2; Beverlys rd,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk10,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.8605333,-30.31791667,WGS84
p104g,Planchonella australis,,,,,GPS,,,2022-08-23 03:47:19.719227+00:00,species_RF.txt,,,,False,NSW839236,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo B; CollectionID: p104g; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-8f03c406,a6c5d386-334a-487f-ad09-cf94a759njsk10,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo2; Beverlys rd,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk10,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.8605333,-30.31791667,WGS84
p106d  &   p24g12,Planchonella australis,,,,,GPS,,,2022-08-23 03:47:19.719227+00:00,species_RF.txt,,,,False,NSW839252,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo B; CollectionID: p106d  &   p24g12; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-4cc48a87,a6c5d386-334a-487f-ad09-cf94a759njsk10,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo2; Beverlys rd,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk10,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.8605333,-30.31791667,WGS84
*,Planchonella australis,,,,,GPS,,,2022-08-23 03:47:19.719227+00:00,species_RF.txt,,,,False,NSW839271,2012-01-30T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box RF Sites Dorrigo B; CollectionID: *; Collection Date and GPS Estimated,,Tissue,,,,,,,,,,,,,,,,popnInfo-dc9b153b,phenology-5cdc3a9b,a6c5d386-334a-487f-ad09-cf94a759njsk11,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo3; Norm Jolly Reserve,,,Maurizio Rossetto,,,,a6c5d386-334a-487f-ad09-cf94a759njsk11,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.6772,-30.21601667,WGS84
,Planchonella australis,,,,,GPS,1000.0,,2022-12-19 06:06:48.891393+00:00,species_export_MurrayScrubPlanchonella.csv,,,,False,NSW1146103,2021-11-04T00:00:00+00:00,,,,,"This sample was originally not datbaased on RNR with no GPS point. R. Dimon databaed the sample on 19/122022 with generalised GPS for the site. The sample was collected on 4/11/21 listed as ""Sapling""",,Tissue,,,,,,,,,,,,,,,,popnInfo-kjhbsd67,phenology-ujihb436,67390f10-3d0b-11ec-8f44-abe9196e7c2e,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Murray Scrub trail,Richmond Range National Park,,Rob Kooyman,,,,67390f10-3d0b-11ec-8f44-abe9196e7c2e,,,,,,,,,,,1,DPout22-7748,RandR,,,,152.77,-28.51,WGS84
MR_ID37,Planchonella australis,,,,,GPS,,,2022-08-29 06:28:15.896439+00:00,species_2022-06-14_Rainforest_HM0011-12.txt,,,,False,NSW1170651,2009-05-31T14:00:00+00:00,,,,,Project Rainforest bioplatforms; Box HM012,,Tissue,,,,,,,,,,,,,,,,popnInfo-7a4e4dc7,phenology-355a92cb,Dorrigo_Jul_2009,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Dorrigo,,,Maurizio Rossetto,,,,Dorrigo_Jul_2009,,,,,,,,,,,0,,Rainforest bioplatforms,,,,152.8,-30.3,WGS84
,Planchonella australis,,,,,GPS,,,2022-09-27 01:03:30.287766+00:00,species_ANBG_RF_species.csv,,,,False,NSW1154372,2022-07-22T04:22:00+00:00,,,,,"Lever's Plateau, McPherson Range, c. 25 km SE of Rathdowney. Generalised GPS point created based on site description.",,Tissue,,,,,,,,,,,,,,,,popnInfo-16_90847,phenology-hjnf7983,ANBG_Ex-situ_Samples_collected_22-07-2022,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Australian National Botanic Gardens,,,,,,Botanic Gardens Ex-Situ Collection,ANBG_Ex-situ_Samples_collected_22-07-2022,,,,,,,Ex-situ Collection at ANBG. ANBG Accession: 7705972 (Verbatim Acession: 7705972),,,,1,DPout22-7748,RandR,,,,152.873,-28.32,WGS84
,Planchonella australis,,,,,GPS,,,2022-09-27 01:03:30.287766+00:00,species_ANBG_RF_species.csv,,,,False,NSW1154390,2022-07-22T04:22:00+00:00,,,,,"Stott's Island Nature Reserve, western side of island, near boat ramp c. 11 km NE of Murwillumbah. GPS generalised to approx. 200m",,Tissue,,,,,,,,,,,,,,,,popnInfo-16_90847,phenology-hjnf7983,ANBG_Ex-situ_Samples_collected_22-07-2022,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Australian National Botanic Gardens,,,,,,Botanic Gardens Ex-Situ Collection,ANBG_Ex-situ_Samples_collected_22-07-2022,,,,,,,Ex-situ Collection at ANBG. ANBG Accession: 7705972 (Verbatim Acession: 7705972),,,,1,DPout22-7748,RandR,,,,153.489,-28.273,WGS84
,Planchonella australis,,,,,GPS,,,2022-09-27 01:03:30.287766+00:00,species_ANBG_RF_species.csv,,,,False,NSW1154397,2022-07-22T04:22:00+00:00,,,,,Budderoo National Park; Minnamurra Falls - lower falls.,,Tissue,,,,,,,,,,,,,,,,popnInfo-16_90847,phenology-hjnf7983,ANBG_Ex-situ_Samples_collected_22-07-2022,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Australian National Botanic Gardens,,,,,,Botanic Gardens Ex-Situ Collection,ANBG_Ex-situ_Samples_collected_22-07-2022,,,,,,,Ex-situ Collection at ANBG. ANBG Accession: 7705972 (Verbatim Acession: 7705972),,,,1,DPout22-7748,RandR,,,,150.716667,-34.633333,WGS84
,Planchonella australis,,,,,GPS,,,2022-09-27 01:03:30.287766+00:00,species_ANBG_RF_species.csv,,,,False,NSW1172481,2022-07-22T04:22:00+00:00,,,,,"Lever's Plateau, McPherson Range, c. 25 km SE of Rathdowney. Generalised GPS point created based on site description.",,Tissue,,,,,,,,,,,,,,,,popnInfo-16_90847,phenology-hjnf7983,ANBG_Ex-situ_Samples_collected_22-07-2022,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Australian National Botanic Gardens,,,,,,Botanic Gardens Ex-Situ Collection,ANBG_Ex-situ_Samples_collected_22-07-2022,,,,,,,Ex-situ Collection at ANBG. ANBG Accession: 7705972 (Verbatim Acession: 7705972),,,,1,DPout22-7748,RandR,,,,152.873,-28.32,WGS84
,Planchonella australis,,,,,GPS,,,2022-09-27 01:03:30.287766+00:00,species_ANBG_RF_species.csv,,,,False,NSW1172486,2022-07-22T04:22:00+00:00,,,,,Budderoo National Park; Minnamurra Falls - lower falls.,,Tissue,,,,,,,,,,,,,,,,popnInfo-16_90847,phenology-hjnf7983,ANBG_Ex-situ_Samples_collected_22-07-2022,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Australian National Botanic Gardens,,,,,,Botanic Gardens Ex-Situ Collection,ANBG_Ex-situ_Samples_collected_22-07-2022,,,,,,,Ex-situ Collection at ANBG. ANBG Accession: 7705972 (Verbatim Acession: 7705972),,,,1,DPout22-7748,RandR,,,,150.716667,-34.633333,WGS84
,Planchonella australis,,,,,GPS,,,2022-09-27 01:03:30.287766+00:00,species_ANBG_RF_species.csv,,,,False,NSW1172491,2022-07-22T04:22:00+00:00,,,,,Budderoo National Park; Minnamurra Falls - lower falls.,,Tissue,,,,,,,,,,,,,,,,popnInfo-16_90847,phenology-hjnf7983,ANBG_Ex-situ_Samples_collected_22-07-2022,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Australian National Botanic Gardens,,,,,,Botanic Gardens Ex-Situ Collection,ANBG_Ex-situ_Samples_collected_22-07-2022,,,,,,,Ex-situ Collection at ANBG. ANBG Accession: 7705972 (Verbatim Acession: 7705972),,,,1,DPout22-7748,RandR,,,,150.716667,-34.633333,WGS84
